-0.296673064598,0.0,0.0,0.999788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.283030547071
0.109169853999,0.0,0.0,0.999289,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0334820778509
0.0358372458548,0.0,0.0,0.999801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540201314695
0.218657820074,0.0,0.0,0.999302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425647953332
-0.0235055279188,0.0,0.0,0.998803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0125450172795
0.366150224597,0.0,0.0,0.999793,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.390341764696
-0.0564005272174,0.0,0.0,0.999294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0377758262573
4.90238579154e-05,0.0,0.0,0.998795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0224125059319
0.542059700129,0.0,0.0,0.998296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.542654920091
-0.0781690337373,0.00482508556557,0.000675535520052,0.99787,-0.000978336764754,-0.00240055552091,-0.00221816791137,-0.000771678793667,-0.00125635879919,-0.00139114535837,0.0,-0.062330405126
0.0157468365609,0.000781314626159,0.00121002527408,0.997563,-0.000389649880476,-0.000685100014129,-0.00134404565625,-0.000772647049824,0.000661239092206,0.00104764426641,5.0,0.0694084070577
0.0304904648488,0.00125705097068,0.00115107439248,0.997265,-0.00017300200688,-8.50974946872e-05,-0.000996119616884,-0.000748891914789,0.00129241172615,0.00187768819066,1.0,0.00789460021626
0.142461813631,-0.000294526524803,0.000103712284697,0.996963,-0.000990115414043,-0.0024622527567,-0.00228897100615,-0.000770735406061,-0.00129569235874,-0.00143447983259,0.0,0.0569335369288
-0.301989336045,0.0,0.0,0.999798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.308063492152
0.169647816332,0.0,0.0,0.999299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.119274637475
-0.0407016936449,0.0,0.0,0.9988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0608565910724
-0.564977826257,0.0,0.0,0.998301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.570501404339
0.115175019217,0.00585833649166,0.00076424084281,0.997872,-0.00090913452335,-0.0024768659972,-0.00222330701283,-0.000789155342235,-0.00127748846584,-0.00141172499438,0.0,0.0702674592631
0.129151856029,-0.000134223983379,0.000115451093617,0.99757,-0.000968378333886,-0.00253775778166,-0.00233183023069,-0.000808428481011,-0.00133222094437,-0.00145278620954,1.0,0.0555306495884
0.0770320503793,-0.000177094764905,8.79359946479e-05,0.996951,-0.000856880085149,-0.00227080149433,-0.00210179997465,-0.000713646456671,-0.0012217777817,-0.00133309465869,1.0,0.0628322296649
-0.0533380493218,0.00100393902297,0.00183153891897,0.996666,-9.18005750767e-05,-0.000208089623872,-0.000963874888839,-0.00072247342905,0.00128040603207,0.00190059846112,1.0,-0.0671837724874
1.09030748881,-0.00073685354824,0.000106814891032,0.996363,-0.000869304174557,-0.00229457810131,-0.00214124790904,-0.000715224442237,-0.00126275122391,-0.00135086595847,1.0,1.10349256185
