-6.5802488125e-08,0.0,0.0,-391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391
2.36029480902,0.0,0.0,-890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498
-0.870098847701,0.0,0.0,-392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392
-0.664477147237,0.0,0.0,-891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498
-0.516141344963,0.00462378559314,0.000390900346702,-1179.0,0.00117271051568,0.000804336101282,0.00163214213535,0.00082125400877,0.00298803494661,0.00216434222239,0.0,0.0,287
-0.170315471868,0.0013933429982,4.08585541057e-05,-1225.0,0.00110449007479,0.000765193622404,0.00148906760539,0.000806359535394,0.00269194572077,0.00196778192185,0.0,0.0,45
0.262851891192,0.0,0.0,-392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392
-0.0998184250433,0.0,0.0,-391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391
1.46715781071,0.0,0.0,-391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391
2.4375648542,0.0,0.0,-890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498
