0.0,0.0,0.0,0.999499,0.0,0.0,0.0,0.0,0.0,0.0
0.253855285611,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.272832802938,2.64509435255e-05,5.17972737631e-06,0.998501,-0.000306493861186,-0.000894688469225,-0.000744506764321,-0.000586245264037,-0.00076038521791,-0.000852320188347
0.304375349536,-3.28595803183e-05,2.55697803747e-07,0.998002,-0.000312961761621,-0.000910577175762,-0.000758533814888,-0.000603414901191,-0.000789805764299,-0.000877394327868
0.0600926136325,-0.000242531314172,4.30132719752e-07,0.997503,-0.000301043639232,-0.000869296987603,-0.000720840314205,-0.000583398758708,-0.000757322473104,-0.000836683205797
0.450071320187,-9.75927234653e-05,2.45896547518e-07,0.997004,-0.000288099721485,-0.000834624156102,-0.00068526468585,-0.000564689391511,-0.000734288209045,-0.000801848220585
-0.0273186867798,-5.67323988292e-05,2.60990965856e-07,0.996505,-0.000268234801805,-0.000811815075203,-0.000654302731545,-0.000544276915282,-0.00070332118659,-0.000768208291143
0.148961188194,-0.000199339074924,2.88849386396e-07,0.996006,-0.000258934783949,-0.000773347719182,-0.000621088884047,-0.00052484496868,-0.000682921481985,-0.00073209818628
0.129414735233,-0.000200994882592,2.74825533542e-07,0.995507,-0.000245908021886,-0.000740939496507,-0.000586277382534,-0.000502609679539,-0.000652820611921,-0.000702215236367
0.0593602087267,-0.000431602919089,7.99550986552e-07,0.995008,-0.000228913327332,-0.000714684249591,-0.000557256022651,-0.00048797727583,-0.000627538412324,-0.0006691142982
0.133751769073,-0.00015389089606,2.72487031743e-07,0.994509,-0.000213575697801,-0.000683970793238,-0.000527109895723,-0.000466222165597,-0.000602716433523,-0.000641517701348
0.262126865584,-0.000121469415569,2.57332425907e-07,0.99401,-0.000194508257371,-0.000641236346745,-0.000486572132164,-0.000437351483068,-0.000570172238684,-0.000596829108662
-0.438471334101,-0.000179666909389,5.09239043822e-07,0.994004,-0.000321655728233,-0.00106624738934,-0.000779593130574,-0.000696350820363,-0.000902775364618,-0.000990125350654
-0.0622487723089,-9.60977933853e-05,1.11054596229e-06,0.993692,-0.00018626170006,-0.000625095125706,-0.000467976507468,-0.000426093561169,-0.000552379854549,-0.000579109642273
-0.0967050801036,-0.000102275770082,1.43424107703e-06,0.993193,-0.000182120843122,-0.00060341350794,-0.000447832829952,-0.00041498632202,-0.000535383692687,-0.000561341391372
0.0874295599215,-0.000471280900088,1.42610866179e-06,0.992694,-0.000174846584145,-0.000572115059696,-0.000420799694455,-0.000399278160483,-0.000516646622843,-0.000536952705266
-0.0731193294943,-0.000219067981007,1.31796389454e-06,0.992202,-0.000167195589851,-0.000539536836815,-0.000394094097939,-0.000377751034079,-0.000493134904797,-0.00050686445462
-0.461110930463,-0.000102258210146,1.62465424063e-06,0.99185,-0.000161729945169,-0.000511984535313,-0.000373109491193,-0.000364003310758,-0.000471576779753,-0.000482365990386
