-0.0072191382215,0.0,0.0,0.999588,0.0,0.0,0.0,0.0,0.0,0.0
0.025489155011,0.0,0.0,0.999089,0.0,0.0,0.0,0.0,0.0,0.0
0.0123455411343,0.0,0.0,0.999588,0.0,0.0,0.0,0.0,0.0,0.0
0.012092953515,0.0,0.0,0.999089,0.0,0.0,0.0,0.0,0.0,0.0
-0.0375066546047,0.0,0.0,0.99959,0.0,0.0,0.0,0.0,0.0,0.0
0.0212915453158,0.0,0.0,0.999091,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999998,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999997,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999996,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999995,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999998,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999997,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999998,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999997,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999996,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999995,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999994,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999993,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999992,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999991,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.99999,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999989,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999988,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999987,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999986,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999985,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999984,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999983,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999982,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999981,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.99998,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999979,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999978,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999977,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999976,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999975,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999974,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999973,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999972,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999971,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.99997,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999969,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999968,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.999967,0.0,0.0,0.0,0.0,0.0,0.0
