0.0,0.00015379760589,2.04065418075e-06,0.99499,-0.00381892523728,-0.00900756102055
-0.450478805381,-0.000171829640268,4.21147433372e-07,0.99,-0.000316117963434,-0.000900070037402
-0.166048301589,-0.000299248188382,1.42205212239e-05,0.98501,-0.000309835196023,-0.000879801675409
-0.0837966115982,-0.00018829945013,1.44110235102e-05,0.98002,-0.000295186545028,-0.00084838904683
1.08514539586,-6.65635418194e-05,4.11732939272e-06,0.97503,-0.000282069422279,-0.000809181174581
-0.847592004791,-0.000273388919828,0.000119902659016,0.97004,-0.000262502391444,-0.000773951195681
0.52511006345,-0.000159081898071,6.14438084171e-05,0.96505,-0.000258301478066,-0.000720511800899
-0.0228835663586,-0.000289682556925,1.503477681e-05,0.96006,-0.000236102899178,-0.000693747418222
-0.259249291348,-9.87200859862e-05,4.23979596668e-06,0.95507,-0.00022430020643,-0.000645298593844
0.468122952403,-0.000139390913118,6.81988034485e-05,0.95008,-0.000217928839493,-0.000608330728759
-0.623640831263,-0.000123579193511,9.47902887956e-05,0.94509,-0.000205941684451,-0.000571585521625
0.231786947276,5.34729810396e-05,0.000203632411015,0.9401,-0.000192389335905,-0.000514142597859
0.0266539866471,3.12652596121e-05,1.72988194315e-05,0.93511,-0.000171886805075,-0.000496715514404
-0.642439615526,0.000120577508942,0.000200074148172,0.93012,-0.000159741767294,-0.000454757223559
0.897338996042,3.54301133878e-05,0.000101524231724,0.92513,-0.000140131540309,-0.000425312933577
-0.462553788277,-0.000118563622997,6.41307999873e-05,0.92014,-0.000129810225999,-0.000388501661331
0.781143554903,2.63507945274e-05,2.52951923055e-05,0.91515,-0.000122634939642,-0.00035013871609
-0.161704730789,1.78268565579e-06,8.66005124473e-05,0.91016,-0.000109709866596,-0.000322506630528
-0.338463663913,-8.60184202889e-05,3.26059156275e-07,0.90517,-0.000100205394739,-0.000294469247007
-0.559785523667,-8.93472702638e-06,5.76653771232e-05,0.90018,-8.95508329378e-05,-0.000274341256696
0.0710307060251,-0.000213926635113,2.13110300506e-05,0.89519,-8.10671677274e-05,-0.000248676604537
0.704262976843,-0.000671284452906,5.51264753029e-05,0.8902,-7.52495916258e-05,-0.000223967589192
-1.43061798466,-0.000218332486758,3.96807708239e-05,0.88521,-7.27076019498e-05,-0.000210783477707
1.0530881741,-0.000430990670673,0.000174995601355,0.88022,-6.665914277e-05,-0.00019829097775
0.5043363996,-0.000983367164065,1.97655337876e-05,0.87523,-6.72627688117e-05,-0.000188189207572
-0.800217336729,-0.000861518807291,7.28926155133e-05,0.87024,-6.66201796816e-05,-0.000176252938624
-0.722844742462,-0.000794266760237,2.83459775392e-05,0.86525,-6.55292211388e-05,-0.000167423634107
1.04649541542,-0.00106662208166,7.40308137945e-05,0.86026,-6.63652559061e-05,-0.000157205692869
-0.438401129695,-0.00135583382376,5.32386586535e-05,0.85527,-6.85302423778e-05,-0.000149778863098
-0.642474058061,-0.00119404576416,0.000155063299529,0.85028,-7.21686154572e-05,-0.000145664316358
0.355966305218,-0.000528629365301,0.000193882454751,0.84529,-7.11508242942e-05,-0.000139967946453
